Input_context,Input_title,Input_url,Answer_description
Tell me about the games that the bulldogs won in 2009.,2009 Mississippi State Bulldogs football team schedule,https://en.wikipedia.org/wiki/2009_Mississippi_State_Bulldogs_football_team#Schedule,"The 2009 Mississippi State Bulldogs football team represented Mississippi State University during the 2009 NCAA Division I FBS football season. Here is the schedule of matches played by them in year 2009. In this table we have information about the date and time of match, Opponent team name, Stadium location, TV, Result and Attendance (Count). They have won 5 games out of 12."
Tell me about the games that the bulldogs won in 2009.,2009 Mississippi State Bulldogs football team schedule,https://en.wikipedia.org/wiki/2009_Mississippi_State_Bulldogs_football_team#Schedule,I'm looking at a schedule from 2009. The Bulldogs won five games and lost seven in 2009. They won on September 5 and September 26. Then they won again on October 17 and October 31. The last game they won was November 28 where the score was 41 to 27 against Ole Miss.
Tell me about the games that the bulldogs won in 2009.,2009 Mississippi State Bulldogs football team schedule,https://en.wikipedia.org/wiki/2009_Mississippi_State_Bulldogs_football_team#Schedule,The Bulldogs only won 5 games in 2009 including their first and last games of the season. Their highest scoring win was their first game against Jackson State 45-7. Their biggest upset win was their last game against No. 25 Ole Miss 41-27.
How did the students and their grades change in the past few years's AP Chemistry exams?,"AP Chemistry, grade distribution",https://en.wikipedia.org/wiki/AP_Chemistry#Grade_distribution,"I found a table for grade distributions of AP Chemistry from 2007 to 2019. Data is provided for Scores from 1 through 5. A percentage of 3 or higher score was maximum in year 2013 which was 59.3 and lowest in 2017 of 51%. Th enumber of students consistently increased from 97,000 in 2007 to 161,000 in 2018."
How did the students and their grades change in the past few years's AP Chemistry exams?,"AP Chemistry, grade distribution",https://en.wikipedia.org/wiki/AP_Chemistry#Grade_distribution,"Advanced Placement Chemistry is a course and examination offered by the College Board as a part of the Advanced Placement Program. Here we have information about score distribution since 2007. In this table we details about total number of students, Mean, % of 3 or Higher and score 1 to 5, The years are from 2007 to 2019."
How did the students and their grades change in the past few years's AP Chemistry  exams?,"AP Chemistry, grade distribution",https://en.wikipedia.org/wiki/AP_Chemistry#Grade_distribution,"I FOUND A TABLE OF AP CHEMISTRY, GRADE DISTRIBUTION. THE TABLE HOLDS SCORE DISTRIBUTION SINCE 2006. ACCORDING IN PAST YEAR'S THE SCORE WAS GRADUALLY DECREASING WHEN COMPARED TO 2006-2013."
How did the students and their grades change in the past few years's AP Chemistry exams?,"AP Chemistry, grade distribution",https://en.wikipedia.org/wiki/AP_Chemistry#Grade_distribution,"This table shows the grades of AP chemistry from 2007 to 2019 from 1 to 5 in percentages. It also includes the the percentage of 3 or higher, the mean total of grades and the number of students involved in this. The graph goes from 97,136 students in 2017 but doesn't show the number for 2019. The biggest number grade shown was 3 in most but not all years."
How did UK drivers perform in the 1960 Glover Trophy?,1960 Glover Trophy,https://en.wikipedia.org/wiki/1960_Glover_Trophy,"I found a table of the ranking for the 8th Glover Trophy motor race. Taking place in 1960, the race was run over 42 laps of a circuit and was won by British driver Innes Ireland in a Lotus 18. This was the first Formula 1 win for the Lotus. Stirling Moss ranked second and Chris Bristow ranked third. All top three winners were from the United Kingdom."
How did UK drivers perform in the 1960 Glover Trophy?,1960 Glover Trophy,https://en.wikipedia.org/wiki/1960_Glover_Trophy,"There is a table of Glover trophy winners. There are 15 different drivers from 4 different countries; USA, Great Britain, Sweden, and Australia. It also gives each of the driver's instructors and time retired."
How did UK drivers perform in the 1960 Glover Trophy?,1960 Glover Trophy,https://en.wikipedia.org/wiki/1960_Glover_Trophy,"I found  a table of the 1960 Glover Trophy. The competition was dominated by the UK drivers as they took the top three positions, with Innes Ireland at first position, Stirling Moss at second position, and Chris Bristow at the third position."
How did UK drivers perform in the 1960 Glover Trophy?,1960 Glover Trophy,https://en.wikipedia.org/wiki/1960_Glover_Trophy,Hello friend so after doing some research I found a table of the 1960 Glover Trophy. Innes Ireland posted a 1.00:14.8 time retired on the 4th grid of the race.
which racer won the most races in the 1998 Indy Racing League? Tell me about those races.,1998 Indy Racing League Schedule,https://en.wikipedia.org/wiki/1998_Indy_Racing_League#Schedule,"I found a table showing the 1998 Indy Racing League Schedule. Tony Stewart won the race, with Jeff Ward and Billy Boat at second and third position respectively. The fastest lap was covered by Kenny Bräck and Tony Stewart led most laps."
which racer won the most races in the 1998 Indy Racing League? Tell me about those races.,1998 Indy Racing League Schedule,https://en.wikipedia.org/wiki/1998_Indy_Racing_League#Schedule,"Kenny Bräck of Sweden was the racer that won the most races in the 1998 Indy Racing League with wins at the Pikes Peak International Raceway in Fountain, CO during the Raddison 200. His other big win was at the Atlanta 500 Classic at the Atlanta Motor Speedway in Hampton, GA."
which racer won the most races in the 1998 Indy Racing League? Tell me about those races.,1998 Indy Racing League Schedule,https://en.wikipedia.org/wiki/1998_Indy_Racing_League#Schedule,Hello friend so after doing some research I found a table of the 1998 Indy Racing League Schedule. The Indy 200 at Walt Disney World was raced on January 24.
which racer won the most races in the 1998 Indy Racing League? Tell me about those races.,1998 Indy Racing League Schedule,https://en.wikipedia.org/wiki/1998_Indy_Racing_League#Schedule,"I see a table showing the winning driver standings.  One column shows the names of drivers and other columns list the races and total points won in each of the races, as well as another column totaling up the points.  In the table, it shows that Kenny Brack had the most points."
Tell me about the games that the Mystics won in 2008,2008 Washington Mystics season schedule,https://en.wikipedia.org/wiki/2008_Washington_Mystics_season#Season_schedule,"There is a table of Washington Mystics season schedule. The schedule from 17th May 2008 to September 14th. The table list opponent, the scores for each game, leading scorer,  attendance and record."
Tell me about the games that the Mystics won in 2008,2008 Washington Mystics season schedule,https://en.wikipedia.org/wiki/2008_Washington_Mystics_season#Season_schedule,Hello friend so after doing some research I found a table of the 2008 Washington Mystics season schedule. The first opponent was in May 17th against Indiana and the score was 53 to 64.
Tell me about the games that the Mystics won in 2008,2008 Washington Mystics season schedule,https://en.wikipedia.org/wiki/2008_Washington_Mystics_season#Season_schedule,"I found a table on all the games played by the Washington Mystics in 2008. Out of a total of 34 games they won 10, against teams such as Houston and Atlanta. Alana Beard was the top scorer for 5 of those games and Taj McWilliams-Franklin was the top scorer for 3."
Tell me about the games that the Mystics won in 2008,2008 Washington Mystics season schedule,https://en.wikipedia.org/wiki/2008_Washington_Mystics_season#Season_schedule,"The Mystics won ten games. They lost twenty four games. They had two wins in May, four in June, and four in July. The leading scorer for most of the winning games was Alana Beard. After that it was Taj McWilliams Franklin. Alana Beard also lead in the beginning of the season while Taj McWilliams Franklin led at the end of the season."
Tell me about the Maschler Award-winning books,Kurt Maschler Award Winners,https://en.wikipedia.org/wiki/Kurt_Maschler_Award,Hello friend so after doing some research I found a table of Kurt Maschler Award Winners. In 1982 Sleeping Beauty and other favorite fairy tales was the winner. Gorilla won the following year.
Tell me about the Maschler Award-winning books,Kurt Maschler Award Winners,https://en.wikipedia.org/wiki/Kurt_Maschler_Award,I found a table of Kurt Maschler Award-winning books. There are 18 winnings works in total. The first award winning book was 'Sleeping Beauty and other favourite fairy tales' in 1982. The last award was 'Alice's Adventures in Wonderland' in 1999.
Tell me about the Maschler Award-winning books,Kurt Maschler Award Winners,https://en.wikipedia.org/wiki/Kurt_Maschler_Award,"I found a table that lists the winners of the Kurt Maschler Award, which was a British literary award for children's books. It spanned from 1982 to 1999 with the most recent winner being Lewis Carroll's Alice's Adventures in Wonderland."
Tell me about the Maschler Award-winning books,Kurt Maschler Award Winners,https://en.wikipedia.org/wiki/Kurt_Maschler_Award,There is a table of Kurt Maschler Awards. Seven of the 18 winning books were written and illustrated by one person Anthony Browne was both the author and illustrator in two books. Browne and Lewis Carroll were the only authors of two winning works.
Tell me about the top 5 most heavily populated census subdivisions in Canada,List of the 100 largest municipalities in Canada by population,https://en.wikipedia.org/wiki/List_of_the_100_largest_municipalities_in_Canada_by_population#List,"I found a table that lists the 100 largest municipalities in Canada by their population. The largest city in Canada was Toronto, Ontario with almost 3 million people and the smallest city being Mirabel, Quebec with 50,513 people."
Tell me about the top 5 most heavily populated census subdivisions in Canada,List of the 100 largest municipalities in Canada by population,https://en.wikipedia.org/wiki/List_of_the_100_largest_municipalities_in_Canada_by_population#List,"I found a table of 100 largest municipalities in Canada by population.Toronto, Montreal, Calgary, Ottawa and Edmonton municipalities are the top 5 most heavily populated. Four of these municipalities are cities while Montreal is a ville."
Tell me about the top 5 most heavily populated census subdivisions in Canada,List of the 100 largest municipalities in Canada by population,https://en.wikipedia.org/wiki/List_of_the_100_largest_municipalities_in_Canada_by_population#List,"The most heavily populated census subdivision in Canada is Toronto with a a population of 2,731,571 in 2016. The next largest is Montreal with a population of 1,704,694, and Calgary boasts nearly half a million fewer people with just 1,239,220. Ottawa and Edmonton hold the number four and five spots respectively with just under a million residents each."
Tell me about the top 5 most heavily populated census subdivisions in Canada,List of the 100 largest municipalities in Canada by population,https://en.wikipedia.org/wiki/List_of_the_100_largest_municipalities_in_Canada_by_population#List,Hello friend so after doing some research I found a table of the List of the 100 largest municipalities in Canada by population. Toronto is number 1 with over 2 million in population.
"How's the population in Tomponsky District, Russia?","Tomponsky District, Inhabited localities",https://en.wikipedia.org/wiki/Tomponsky_District#Inhabited_localities,I FOUND A TABLE OF INHABITED LOCALITIES IN TOMPONSKY DISTRICT. THERE ARE TWO URBAN VILLAGES AND 7 RURAL SETTLEMENTS. TOMPONSKY NATIONAL VILLAGE HOLDS 915 POPULATION CONTAINS MALE 458 AND FEMALE 457.
"How's the population in Tomponsky District, Russia?","Tomponsky District, Inhabited localities",https://en.wikipedia.org/wiki/Tomponsky_District#Inhabited_localities,"Tomponsky District (Russia) is an administrative and municipal district. Here is the municipal composition of the district. In this table we have information about the name of urban settlements, its population, Number of Males, Number of females and inhabited localities in jurisdiction. The table is in Russian."
"How's the population in Tomponsky District, Russia?","Tomponsky District, Inhabited localities",https://en.wikipedia.org/wiki/Tomponsky_District#Inhabited_localities,The table found on the first page of this website is a population analysis of the Tomponsky District. This is a location in Russia that is part of the Sakha Republic. This place is as far North as middle Canada and is almost due North of Japan.
"How's the population in Tomponsky District, Russia?","Tomponsky District, Inhabited localities",https://en.wikipedia.org/wiki/Tomponsky_District#Inhabited_localities,"I found a table listing the inhabited localities in Tomponsky District, Russia. There were 9 individual localities in the region and the total population of Tomponsky is 14,099 with the highest population locality at 1,694 people."
Tell me about IFK Visby's performance in recent years,"IFK Visby, Season to Season",https://en.wikipedia.org/wiki/IFK_Visby,"I found a table showing IFK Visby, Season to Season. The table shows their season to season stats from 1999 to 2011, with 2005 being the year they got the first position at the tier 5, division 4, Gotland section. Since then they have had 12th, 2nd, 3rd, 7th, 2nd and 4th position respectively, till 2011."
Tell me about IFK Visby's performance in recent years,"IFK Visby, Season to Season",https://en.wikipedia.org/wiki/IFK_Visby,"Hello friend so after doing some research I found a table of the IFK Visby, Season to Season. In 1999 the movements was Vårserier (Spring Series) with the position of 6th."
Tell me about IFK Visby's performance in recent years,"IFK Visby, Season to Season",https://en.wikipedia.org/wiki/IFK_Visby,I HAVE FOUND A TABLE OF SEASON TO SEASON IFK VISBY. IT HOLDS RECORD FROM 1999 TO 2011. IN 2011 IT WAS IN 4TH POSITION WHILE IN 2010 IT WAS IN 2ND POSITION.
Tell me about IFK Visby's performance in recent years,"IFK Visby, Season to Season",https://en.wikipedia.org/wiki/IFK_Visby,"Even though IFK Visby hasn't played since 2011, they received 4th place that year, 2nd place in 2010, 7th place in 2009, 3rd place in 2008, and 2nd place in 2007. In 2006, they achieved 12th place, and won 1st place in 2005."
Tell me about the mountains of the Alps with largest prominance,List of Alpine peaks by prominence,https://en.wikipedia.org/wiki/List_of_Alpine_peaks_by_prominence,"I found a table listing the mountains of the Alps by their prominence. The highest mountains in the Alps are Mont Blanc at 4,697m in France and Italy, Großglockner at 2,423m in Austria, and Finsteraarhorn in Switzerland at 2,280m."
Tell me about the mountains of the Alps with largest prominance,List of Alpine peaks by prominence,https://en.wikipedia.org/wiki/List_of_Alpine_peaks_by_prominence,Hello friend so after doing some research I found a table of the List of Alpine peaks by prominence. Mont Blanc stands at 113 meters. Großglockner stands at a whopping 1375 meters.
Tell me about the mountains of the Alps with largest prominance,List of Alpine peaks by prominence,https://en.wikipedia.org/wiki/List_of_Alpine_peaks_by_prominence,"This is a list of the mountains of the Alps, ordered by their topographic prominence. In this table we have information about the Peak Name, its location, Elevation (m), Prominence (m), Col Height, Col Location and Parent Name. Mont Blanc is peak with highest prominence."
Tell me about the mountains of the Alps with largest prominance,List of Alpine peaks by prominence,https://en.wikipedia.org/wiki/List_of_Alpine_peaks_by_prominence,"I found a table of Alpine peaks by prominence. There are 44 in total, and the most prominent is Mont Blanc in France/Italy. It's prominence is 4,697m and its elevation is 4,810m. It's parent mountain is Mount Everest."
Tell me about the competitors in the 1995 Señorita Panamá,Señorita Panamá 1995 Contestants,https://en.wikipedia.org/wiki/Se%C3%B1orita_Panam%C3%A1_1995#Contestants,There were sixteen competitors in Senorita Panama. They were all under the age of 24. The youngest was 18. The tallest was 1.80 meters while the shortest was 1.65. Carmen Royo Rivera was the winner of that contest.
Tell me about the competitors in the 1995 Señorita Panamá,Señorita Panamá 1995 Contestants,https://en.wikipedia.org/wiki/Se%C3%B1orita_Panam%C3%A1_1995#Contestants,I found a table on the competitors from the 1995 Senorita Panama. There were 16 participants all from Panama City. They ranged in age from 18 at the youngest to 24. They ranged in height from 1.65 meters to 1.80 meters.
Tell me about the competitors in the 1995 Señorita Panamá,Señorita Panamá 1995 Contestants,https://en.wikipedia.org/wiki/Se%C3%B1orita_Panam%C3%A1_1995#Contestants,Hello friend so after doing some research I found a table of the Señorita Panamá 1995 Contestants. Mildred Kincaid Adames was 20 years old and Catherine Henderson Tudisco was also 20.
Tell me about the competitors in the 1995 Señorita Panamá,Señorita Panamá 1995 Contestants,https://en.wikipedia.org/wiki/Se%C3%B1orita_Panam%C3%A1_1995#Contestants,"The 13th anual senorita panama had a field of 16 competitors from all over panama. The winner Reyna Del Carme Royo Rivera took the crown from Michelle Jeanette Sage Navarrette. Rivera also competed in the 45th Miss Universe 96 contest. The contestants were all ages from 18 to 24, And around 1.7ft tall. These contestants were some of the most beautiful women in Panama."
Tell me about the games that the Badgers lost in 1981,1981 Wisconsin Badgers football team schedule,https://en.wikipedia.org/wiki/1981_Wisconsin_Badgers_football_team#Schedule,"In the 1981 Wisconsin Badgers season, Wisconsin played 12 games, of which it lost 5. It lost to UCLA by 18, to Michigan State by 19, to Illinois by 2, and to Tennessee by 7. Wisconsin was ranked nationally when it lost to UCLA and Michigan State."
Tell me about the games that the Badgers lost in 1981,1981 Wisconsin Badgers football team schedule,https://en.wikipedia.org/wiki/1981_Wisconsin_Badgers_football_team#Schedule,"I found a table of 1981 Wisconsin Badgers football team schedule. The games they lost include, the one against UCLA on september 19, another was at Michigan state on october 17, then october 24 at Illinois, also november 4 at Iowa, and lastly december 13 at Tennessee."
Tell me about the games that the Badgers lost in 1981,1981 Wisconsin Badgers football team schedule,https://en.wikipedia.org/wiki/1981_Wisconsin_Badgers_football_team#Schedule,I found a table of the 1981 Wisconsin Badgers football team schedule. Their first game was against number 1 ranked Michigan and they finish the season against Tennessee at home.
Tell me about the games that the Badgers lost in 1981,1981 Wisconsin Badgers football team schedule,https://en.wikipedia.org/wiki/1981_Wisconsin_Badgers_football_team#Schedule,"In 1981 the Wisconsin Badgers lost to UCLA 13-31 on September 19th for the first loss of the season. October showed two losses, both away games, at Michigan State and again at Illinois with just a 2 point deficit. In November Iowa stomped them on the field winning with a ten point lead, and their final loss in December was to Tennessee."
Tell me about the songs that had the most weeks on the uk singles chart in 1994,List of UK top-ten singles in 1994,https://en.wikipedia.org/wiki/List_of_UK_top-ten_singles_in_1994#Top-ten_singles,"In 1994 the song ""Love is All Around"" by the Troggs spent the most weeks on the UK singles chart with 20 weeks total. The second most weeks spent on the top-ten singles spot was 17 weeks held by Celine Dion for her song ""Think Twice."" Not far behind was the R&B single ""I Swear"" by All-4-One reaching the #2 spot in July,  and holding a spot in the top ten for 12 weeks."
Tell me about the songs that had the most weeks on the uk singles chart in 1994,List of UK top-ten singles in 1994,https://en.wikipedia.org/wiki/List_of_UK_top-ten_singles_in_1994#Top-ten_singles,"The UK Singles Chart is one of many music charts compiled by the Official Charts Company that calculates the best-selling singles of the week in the United Kingdom. In this table we have information about Date, Number of weeks in top 10, Single Name, Artist Name, Peak, Peak reached date and No. Of weeks at peak. ""Love Is All Around"" (#1) has most weeks on the UK singles chart in 1994."
Tell me about the songs that had the most weeks on the uk singles chart in 1994,List of UK top-ten singles in 1994,https://en.wikipedia.org/wiki/List_of_UK_top-ten_singles_in_1994#Top-ten_singles,"I looked at a table, that addressed, British music charts during the nineties. For the year 1994 the music seemed to be similar to what I assume the charts were over in the states. There was a lot of, generally popular artists. What intrigues me was the names like ""Erasure"", and ""Stiltskin"", which I presume to be British."
Tell me about the songs that had the most weeks on the uk singles chart in 1994,List of UK top-ten singles in 1994,https://en.wikipedia.org/wiki/List_of_UK_top-ten_singles_in_1994#Top-ten_singles,"Hello friend so after doing some research I found a table of the List of UK top-ten singles in 1994. The song ""I'd Do Anything for Love (But I Won't Do That)"" by Meat Loaf was the top single."
Who have carried the national flag of Georgia at the opening ceremony of the Olympic Games?,List of flag bearers for Georgia at the Olympics,https://en.wikipedia.org/wiki/List_of_flag_bearers_for_Georgia_at_the_Olympics,"I HAVE FOUND A TABLE OF FLAG BEARERS FOR GEORGIA AT THE OLYMPICS. FROM 1994 TO 2018, THERE WERE 13 PLAYERS WHO HAVE CARRIED NATIONAL FLAG AT OPENING CEREMONY."
Who have carried the national flag of Georgia at the opening ceremony of the Olympic Games?,List of flag bearers for Georgia at the Olympics,https://en.wikipedia.org/wiki/List_of_flag_bearers_for_Georgia_at_the_Olympics,"The people who have carried the flag of Georgia at the Olympic games are surprisingly not that diverse in regards to the sports they played.    Of the 13 listed, 6 of them have been Alpine Skiers, followed by 2 figure skating, 2 Judo athletes and then filled in with shooting, wrestling, boxing and weightlifting."
Who have carried the national flag of Georgia at the opening ceremony of the Olympic Games?,List of flag bearers for Georgia at the Olympics,https://en.wikipedia.org/wiki/List_of_flag_bearers_for_Georgia_at_the_Olympics,I found the table that list flag bearers for Georgia at the Olympics. There have been 13 flag bearers at both the winter and summer Olympics. The table gives the names of these flag bearers and the sports they were taking part in.
Who have carried the national flag of Georgia at the opening ceremony of the Olympic Games?,List of flag bearers for Georgia at the Olympics,https://en.wikipedia.org/wiki/List_of_flag_bearers_for_Georgia_at_the_Olympics,"I see a list of a list of flag bearers who have represented Georgia at the Olympics. In the latest Winter Olympics, 2018, Moris Kvitelashvili, a figure skater, was the top skater. In the latest summer olympics, Avtandili Tchrikishvili, of judo, was the flag bearer. The second to last olympics, an alpine skier, Nino Tsiklauri was the flag bearer. The summer olympics before that in 2012 Nino Salukvadze, of shooting, was the flag bearer. In 2010 Iason Abramashvili, an alpine skiier, bore the flag at the winter olympics."
Medal ranks of Canoeing at the 2011 Pan American Games,Canoeing at the 2011 Pan American Games,https://en.wikipedia.org/wiki/Canoeing_at_the_2011_Pan_American_Games#Medal_table,"I found a table of Canoeing at the 2011 Pan American Games. There were a total of 9 nations. Cuba is first, with 9 total medals. Canada is second with 7 medals, and United States is third with 4 medals. Chile and Venezuela tied for last place with 1 medal."
Medal ranks of Canoeing at the 2011 Pan American Games,Canoeing at the 2011 Pan American Games,https://en.wikipedia.org/wiki/Canoeing_at_the_2011_Pan_American_Games#Medal_table,poor perfomance
Medal ranks of Canoeing at the 2011 Pan American Games,Canoeing at the 2011 Pan American Games,https://en.wikipedia.org/wiki/Canoeing_at_the_2011_Pan_American_Games#Medal_table,"i found table of PAN America Games Medals, all 9 countries madel tally shown in this along with categorization of gold, silver and bronze.  Highest  4 Gold medal won by Cuba and Canada, while achieving maximum medals Cuba stands at First rank"
Medal ranks of Canoeing at the 2011 Pan American Games,Canoeing at the 2011 Pan American Games,https://en.wikipedia.org/wiki/Canoeing_at_the_2011_Pan_American_Games#Medal_table,Hello friend so after doing some research I found a table of the Canoeing at the 2011 Pan American Games. Cuba won 4 gold medals at the event while Canada also won 4.
"Tell me about the captains of France national rugby union team, and their matches as captain",Matches as captain,https://en.wikipedia.org/wiki/List_of_France_national_rugby_union_team_records#Matches_as_captain,Hello friend so after doing some research I found a table of the Matches as captain. Thierry Dusautoir had 56 caps and 79 total caps with a 48.21% win percentage as captain.
"Tell me about the captains of France national rugby union team, and their matches as captain",Matches as captain,https://en.wikipedia.org/wiki/List_of_France_national_rugby_union_team_records#Matches_as_captain,"i found a table of matches as captain.  there are ten players of this table. player Thierry Dusautoir, year of 	2009–2015,caps 56,win  % as caption 48.21%,etc.,"
"Tell me about the captains of France national rugby union team, and their matches as captain",Matches as captain,https://en.wikipedia.org/wiki/List_of_France_national_rugby_union_team_records#Matches_as_captain,"France's national rugby union team is the nation's representative side. Here is the table with information about captains of France national rugby union team, and their matches as captain. In this table we have Serial number, Player name, Span, Caps, Total Caps and Win% as captain."
"Tell me about the captains of France national rugby union team, and their matches as captain",Matches as captain,https://en.wikipedia.org/wiki/List_of_France_national_rugby_union_team_records#Matches_as_captain,I found a table that lists the France National Rugby Union Team Records. It lists the matches by their captains and there have been 10 captains. Thierry Dusautoir was the latest captain.
Tell me about the largest stadiums in the world,"List of covered stadiums by capacity, Field Sports",https://en.wikipedia.org/wiki/List_of_covered_stadiums_by_capacity#Field_sports,"I found a table listing the largest stadiums in the world. The top three largest stadiums in the world are the AT&T stadium which holds 80,000 people, Principality Stadium which holds 74,500 people, and Mercedes-Benz Superdome which holds 73,208 people."
Tell me about the largest stadiums in the world,"List of covered stadiums by capacity, Field Sports",https://en.wikipedia.org/wiki/List_of_covered_stadiums_by_capacity#Field_sports,"I am looking at a chart of field stadiums by capacity. AT&T Stadium which is in Arlington Texas in the United States has a capacity of 80,000 Spectators. It is the number one by capacity. Principality Stadium almost can seat as many people. It has a capacity of 74,500. It is situated in Cardiff, Wales. However, the AT&T Stadium is expandable up to 105,000. The Mercedes-Benz Superdome comes in at number 3 in New Orleans Louisiana. It has a capacity of 73,208. The capacity is expandable to 76,468."
Tell me about the largest stadiums in the world,"List of covered stadiums by capacity, Field Sports",https://en.wikipedia.org/wiki/List_of_covered_stadiums_by_capacity#Field_sports,"The world's largest stadium is the AT&T Stadium in Arlington, Texas which can hold up to 80,000 people. Following that is  	Principality Stadium in Cardiff, Wales which can fit 74,500. Immediately behind that one is Mercedes-Benz Superdome in New Orleans, Louisiana which can hold 73,208 people."
Tell me about the largest stadiums in the world,"List of covered stadiums by capacity, Field Sports",https://en.wikipedia.org/wiki/List_of_covered_stadiums_by_capacity#Field_sports,"Hello friend so after doing some research I found a table of the List of covered stadiums by capacity, Field Sports. AT&T Stadium in Texas has a maximum capacity of 80,000."
Tell me aboutthe deadliest attacks in Europe since 2010,Terrorism in Europe,https://en.wikipedia.org/wiki/Terrorism_in_Europe#Deadliest_attacks,I came across a table of the deadliest attacks in Europe. The attacks range from July of 1835 to August 2017. There are roughly a min of 18-200 killed during these attacks.
Tell me aboutthe deadliest attacks in Europe since 2010,Terrorism in Europe,https://en.wikipedia.org/wiki/Terrorism_in_Europe#Deadliest_attacks,"The table shows the deadliest attacks in European countries from 1835 to 2017. It lists the countries attacked, casualties, and perpetrators. The Air India Flight 182 Bombing incident in the Atlantic Ocean over Irish airspace on June 23, 1985 had the most casualties ever, at 329 killed. The perpetrator of the attack was Babbar Khalsa."
Tell me aboutthe deadliest attacks in Europe since 2010,Terrorism in Europe,https://en.wikipedia.org/wiki/Terrorism_in_Europe#Deadliest_attacks,"There is a long history of terrorism in Europe. Here is the list of some Deadliest attacks. In this table we have information about Date of incident, Country/Region, Brief of Incident, Casualties and Name of Perpetrator. The information is from 1835 to 2017. Since 2010 there were 11 such attacks had happened."
Tell me aboutthe deadliest attacks in Europe since 2010,Terrorism in Europe,https://en.wikipedia.org/wiki/Terrorism_in_Europe#Deadliest_attacks,I found a table that lists the deadliest terror attacks in Europe. Since 2010 there have been 11 attacks. The latest attack took place on August 2017 in Spain. 24 people were killed and the Islamic State took responsibility for the attack.
Tell me about the top10 highest mountains on Earth,List of highest mountains on Earth,https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth#List,"It is very unlikely that all given heights are correct for the nearest meter; In fact, sea level is often problematic to define when a mountain is far from the sea. Different sources generally differ by many meters, and the heights given below may very well differ from other parts of this encyclopedia."
Tell me about the top10 highest mountains on Earth,List of highest mountains on Earth,https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth#List,"I found a list of highest mountains on Earth,  the table listed 108 mountains. The top ten highest mountain include Mount Everest, K2, Kangchenjunga, Lhotse, Makalu, Cho Oyu, Dhaulagiri I, Manaslu, Nanga Parbat and Annapurna I respectively."
Tell me about the top10 highest mountains on Earth,List of highest mountains on Earth,https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth#List,"I found a table of the highest mountains on Earth. The top 10 highest, in order, are Mount Everest, K2, Kangchenjunga, Lhoste, Makalu, Cho Oyu, Dhaulagiri 1, Manaslu, Nanga Parbat, and Annapurna 1. Most of them are in the Himalaya mountain range."
Tell me about the top10 highest mountains on Earth,List of highest mountains on Earth,https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth#List,"Here is the list of highest mountains on the earth. In this table we have information about Rank of Mountain, Name of Mountain, Height in m. And ft., Prominence (m), Range Name, Coordinates, Parent Mountain, First ascended (Year), Ascents and Country."
Tell me about the products by Almirall,"Almirall, Main Products",https://en.wikipedia.org/wiki/Almirall#Main_products,"I found a graph of Amirall main products. One of the first ones listed is Ebastel which is an allergy medicine. They also sell Monodox and Acticlate which are severe acne pills. Diabetes pills are also supplied by this company, under the Tesavel and Efficib name. Several other different types of medicine are sold by this company."
Tell me about the products by Almirall,"Almirall, Main Products",https://en.wikipedia.org/wiki/Almirall#Main_products,"I found a table of medication brands, their main active ingredient, the disease.  There are 16 Brand including Ebastel, Almax and Cordran for 15 different ailments such as acne diabetes and hypertension containing ingredients like  Urea and Almagate."
Tell me about the products by Almirall,"Almirall, Main Products",https://en.wikipedia.org/wiki/Almirall#Main_products,"I found a table listing the main products by the brand Almirall. Their products are all medicines that treat various diseases. Some of the diseases their products treat are allergies, acne, migraines, diabetes, and hypertension."
Tell me about the products by Almirall,"Almirall, Main Products",https://en.wikipedia.org/wiki/Almirall#Main_products,I FOUND A TABLE OF ALMIRALL MAIN PRODUCTS. THERE ARE 14 MAIN PRODUCTS. ALL OF THEM ARE FOR SKIN PROBLEMS. ALSO THEY SPECIFY THE MAIN AND ACTIVE INGREDIENTS USED FOR PRODUCT MANUFACTURING.
How did Berlin Thunder do in the 2007 season?,2007 Berlin Thunder season schedule,https://en.wikipedia.org/wiki/2007_Berlin_Thunder_season#Schedule,I HAVE FOUND A TABLE FOR 2007 BERLIN THUNDER SEASON SCHEDULE. THERE WERE TOTALLY 8 SCHEDULE IN 2007. INITIALLY THEY PLAYED WELL BUT AFTER APRIL THEIR PERFORMANCE WAS GOING LEAST.
How did Berlin Thunder do in the 2007 season?,2007 Berlin Thunder season schedule,https://en.wikipedia.org/wiki/2007_Berlin_Thunder_season#Schedule,Berlin Thunder did not do very well in their 2007 season. Out of ten games they only won one of them and tied a second. They won their first game against Rhein Fire with one point. They tied their fourth game of the season against Cologne Centurions with two points.
How did Berlin Thunder do in the 2007 season?,2007 Berlin Thunder season schedule,https://en.wikipedia.org/wiki/2007_Berlin_Thunder_season#Schedule,"This table lists the schedule of the 2007 Berlin Thunder team. The table has 10 rows, each one represents a week number in the season. Each week number tells you the date of the week, the kickoff time, the opponent, the score and resulting team record, where the game was played, and the number of people that were in attendance at the game."
